イベント日,都道府県,店舗名,取材名,取材ランク,媒体名,latitude,longitude
2023-12-11,神奈川県,トワーズ藤沢店,満天☆STAR Kewl,C,アツ姫,35.403793,139.429184
2023-12-11,神奈川県,トワーズ麻溝台店,ジャッジメントS,C,アツ姫,35.524609,139.399521
2023-12-11,神奈川県,パールショップともえセンター南店,ドリパチ,・,ドリスロ,35.545258,139.575317
2023-12-11,神奈川県,パールショップともえセンター南店,ドリスロ,・,ドリスロ,35.545258,139.575317
2023-12-11,神奈川県,パラッツォ湘南台店,四暗刻,C,BASHtv,35.395676,139.46637
2023-12-11,神奈川県,パラッツォ湘南台店,三暗刻,C,BASHtv,35.395676,139.46637
2023-12-11,神奈川県,ピーアーク相模原,ぱちまる応援地区,A,スロパチステーション,35.558468,139.405228
2023-12-11,神奈川県,ピーアーク相模原,かたまる応援地区,S,スロパチステーション,35.558468,139.405228
2023-12-11,神奈川県,ピーアーク相模大野,ぱちまる応援地区,A,スロパチステーション,35.533504,139.436432
2023-12-11,神奈川県,ピーアーク相模大野,かたまる応援地区,S,スロパチステーション,35.533504,139.436432
2023-12-11,神奈川県,ビッグパンドラ井土ヶ谷店新館,頂チャンネル,B,頂-ITADAKI-,35.432686,139.601852
2023-12-11,神奈川県,プラザ上大岡アンドミラージュ,オロチ(JANBARI取材NEXT),・,ジャンバリ.TV,35.410263,139.595764
2023-12-11,神奈川県,プラザ上大岡アンドミラージュ,全体分析,A,ななライズ,35.410263,139.595764
2023-12-11,神奈川県,プラザ上大岡アンドミラージュ,マキシマムスロッター,A,パチンコ店長のホール攻略,35.410263,139.595764
2023-12-11,神奈川県,プレイスポットドラゴン,ドリスロ,・,ドリスロ,35.589397,139.556351
2023-12-11,神奈川県,メガフェイス1180座間,スロ子来店,A,スロパチステーション,35.479652,139.431732
2023-12-11,神奈川県,やすだ大和店,天草ヤスヲの四天王,・,天草ヤスヲ,35.495872,139.463531
2023-12-11,神奈川県,やすだ相模原店,REAL取材,・,DMMぱちタウン,35.574448,139.370361
2023-12-11,神奈川県,一番舘横浜泉店,きゅあら来店,・,その他取材・企画,35.422836,139.484207
2023-12-11,神奈川県,新！ガーデン四季の森店,ぶっ通し7days調査,・,スロットイベ日調査隊Ｚ,35.49791,139.53743
2023-12-11,神奈川県,新！ガーデン戸塚,降臨シリーズ テミス,C,DMMぱちタウン,35.418137,139.534988
2023-12-11,神奈川県,新！ガーデン戸塚,降臨シリーズ オーディン,C,DMMぱちタウン,35.418137,139.534988
2023-12-11,神奈川県,新！ガーデン戸塚,降臨シリーズ アポロン,C,DMMぱちタウン,35.418137,139.534988
2023-12-11,神奈川県,新！ガーデン戸塚,降臨シリーズ アテナ,C,DMMぱちタウン,35.418137,139.534988
2023-12-11,神奈川県,新！ガーデン戸塚,スコーピオン取材 団結の刻(真紅),B,DMMぱちタウン,35.418137,139.534988
2023-12-11,神奈川県,新！ガーデン戸塚,Dynamite取材 マジ愛取材,C,DMMぱちタウン,35.418137,139.534988
2023-12-11,神奈川県,楽園溝の口店,スロ子来店,A,スロパチステーション,35.599899,139.613907
2023-12-11,神奈川県,横浜ポパイ,ギガパチトロス,・,アツ姫,35.465279,139.619217
2023-12-11,神奈川県,横浜ポパイ,アツ姫来店,A,アツ姫,35.465279,139.619217
2023-12-11,神奈川県,横浜ポパイ,TRI,B,アツ姫,35.465279,139.619217
2023-12-11,神奈川県,鶴見UNO,アツモリ実施,A,アツモリ,35.508324,139.677536
